Date,Price,MA_Small,MA_Medium,MA_Large,MA_Slope
2009-12-09 06:00:00,1091.3,1101.04,1102.22,1104.37,0.20608
2009-12-09 10:00:00,1094.3,1100.16,1101.99,1104.36,0.205796
2009-12-09 14:00:00,1090.6,1099.1,1101.64,1104.24,0.205397
2009-12-09 18:00:00,1096.8,1098.44,1101.45,1104.23,0.20514
2009-12-09 22:00:00,1097.5,1097.61,1100.77,1104.06,0.204732
2009-12-10 02:00:00,1095,1096.81,1100.3,1103.8,0.204327
2009-12-10 06:00:00,1097,1096.08,1099.71,1103.5,0.20399
2009-12-10 10:00:00,1103,1095.91,1099.46,1103.36,0.20378
2009-12-10 14:00:00,1104.3,1095.7,1099.36,1103.26,0.203614
2009-12-10 18:00:00,1104,1096.36,1099.29,1103.11,0.203496
2009-12-10 22:00:00,1102.7,1096.85,1099.13,1102.94,0.203137
2009-12-11 02:00:00,1106,1097.96,1098.98,1102.88,0.202842
2009-12-11 06:00:00,1109.7,1099.13,1099.14,1102.92,0.202605
2009-12-11 10:00:00,1108,1100.01,1099.18,1102.9,0.202324
2009-12-11 14:00:00,1106.5,1101.1,1099.23,1102.79,0.201956
2009-12-11 18:00:00,1108.9,1102.14,1099.31,1102.66,0.201862
2009-12-13 22:00:00,1106.8,1103.3,1099.89,1102.45,0.201903
2009-12-14 02:00:00,1115.8,1104.66,1100.84,1102.55,0.202008
2009-12-14 06:00:00,1113.5,1105.8,1101.94,1102.62,0.202045
2009-12-14 10:00:00,1113.5,1107.12,1102.9,1103.01,0.202058
2009-12-14 14:00:00,1114.3,1108.36,1103.79,1103.39,0.202085
2009-12-14 18:00:00,1112.5,1109.04,1104.8,1103.76,0.202004
2009-12-14 22:00:00,1112.7,1109.64,1105.67,1104.06,0.201924
2009-12-15 02:00:00,1114,1110.35,1106.79,1104.11,0.201945
2009-12-15 06:00:00,1110.2,1110.89,1107.42,1104.24,0.20186
2009-12-15 10:00:00,1109,1111.1,1107.97,1104.24,0.201757
2009-12-15 14:00:00,1111.2,1111.21,1108.74,1104.31,0.201757
2009-12-15 18:00:00,1109.4,1111.31,1109.33,1104.38,0.201579
2009-12-15 22:00:00,1109.2,1111.5,1109.63,1104.47,0.201131
2009-12-16 02:00:00,1108.4,1111.46,1109.82,1104.53,0.200703
2009-12-16 06:00:00,1113.9,1111.97,1110.3,1104.65,0.2004
2009-12-16 10:00:00,1113.1,1111.78,1110.79,1104.82,0.200067
2009-12-16 14:00:00,1113.9,1111.81,1111.17,1104.99,0.199668
2009-12-16 18:00:00,1108.9,1111.48,1111.13,1105.08,0.199188
2009-12-16 22:00:00,1109.6,1111.14,1111.2,1105.14,0.199004
2009-12-17 02:00:00,1105.8,1110.66,1111.17,1105.41,0.198697
2009-12-17 06:00:00,1105.8,1110.17,1111.02,1105.66,0.198393
2009-12-17 10:00:00,1101.8,1109.3,1110.79,1105.95,0.19803
2009-12-17 14:00:00,1097.3,1108.38,1109.9,1106.05,0.197675
2009-12-17 18:00:00,1099,1107.66,1109.21,1106.13,0.197292
2009-12-17 22:00:00,1100.3,1106.89,1108.59,1106.36,0.196917
2009-12-18 02:00:00,1102,1106.36,1108,1106.55,0.196674
2009-12-18 06:00:00,1105.3,1106.08,1107.66,1106.92,0.196532
2009-12-18 10:00:00,1101.5,1105.59,1107.12,1107.03,0.196265
2009-12-18 14:00:00,1098.5,1104.49,1106.39,1107.06,0.19595
2009-12-18 18:00:00,1102.5,1103.73,1106.02,1107.25,0.195655
2009-12-20 22:00:00,1103.1,1102.96,1105.74,1107.4,0.195061
2009-12-21 02:00:00,1103.9,1102.6,1105.39,1107.42,0.194675
2009-12-21 06:00:00,1104.6,1102.24,1105.16,1107.43,0.194181
2009-12-21 10:00:00,1107.4,1102.36,1105.08,1107.51,0.193679
2009-12-21 14:00:00,1115.4,1103.04,1105.41,1107.83,0.193055
2009-12-21 18:00:00,1112.4,1103.8,1105.34,1107.99,0.19239
2009-12-21 22:00:00,1115.4,1105.09,1105.45,1108.13,0.191674
2009-12-22 02:00:00,1116.4,1106.34,1105.57,1108.34,0.190911
2009-12-22 06:00:00,1116.1,1107.46,1105.91,1108.58,0.190166
2009-12-22 10:00:00,1116.1,1108.47,1106.22,1108.76,0.18937
2009-12-22 14:00:00,1118.3,1109.4,1106.81,1109.05,0.188759
2009-12-22 18:00:00,1118.3,1110.6,1107.41,1109.11,0.188046
2009-12-22 22:00:00,1118.8,1112.05,1108.22,1109.25,0.187477
2009-12-23 02:00:00,1119.1,1113.24,1109.26,1109.38,0.186924
2009-12-23 06:00:00,1123.1,1114.66,1110.4,1109.61,0.186421
2009-12-23 10:00:00,1121.3,1115.91,1111.4,1109.83,0.185892
2009-12-23 14:00:00,1120.5,1117.04,1112.29,1110.02,0.185157
2009-12-23 18:00:00,1120.8,1118,1113.02,1110.19,0.184401
2009-12-23 22:00:00,1121,1118.4,1113.95,1110.46,0.183985
2009-12-24 02:00:00,1121.5,1119.05,1115.05,1110.77,0.183574
2009-12-24 06:00:00,1123.5,1119.63,1116.05,1111.08,0.183201
2009-12-24 10:00:00,1123,1120.1,1117,1111.42,0.182932
2009-12-24 14:00:00,1126.3,1120.83,1118.06,1111.85,0.182741
2009-12-24 18:00:00,1126.8,1121.59,1119.12,1112.31,0.182416
2009-12-27 22:00:00,1123.8,1121.99,1119.9,1112.56,0.18215
2009-12-28 02:00:00,1128.1,1122.69,1120.5,1112.93,0.181987
2009-12-28 06:00:00,1128.1,1123.35,1121.25,1113.29,0.181795
2009-12-28 10:00:00,1129.1,1124.06,1121.9,1113.79,0.18148
2009-12-28 14:00:00,1127.3,1124.36,1122.42,1114.23,0.181297
2009-12-28 18:00:00,1127.3,1124.79,1122.96,1114.77,0.181228
2009-12-28 22:00:00,1128.3,1125.35,1123.54,1115.33,0.181395
2009-12-29 02:00:00,1128,1125.86,1124,1115.99,0.181609
2009-12-29 06:00:00,1129,1126.44,1124.51,1116.78,0.181926
2009-12-29 10:00:00,1130.8,1127.1,1125.08,1117.58,0.182277
2009-12-29 14:00:00,1127.3,1127.37,1125.47,1118.25,0.182502
2009-12-29 18:00:00,1126.3,1127.61,1125.62,1118.86,0.182725
2009-12-29 22:00:00,1123.7,1127.42,1125.74,1119.32,0.182908
2009-12-30 02:00:00,1123.5,1127.19,1125.88,1119.87,0.18295
2009-12-30 06:00:00,1120.2,1126.93,1125.85,1120.41,0.182869
2009-12-30 10:00:00,1122.2,1126.51,1125.91,1120.9,0.182843
2009-12-30 14:00:00,1124.2,1126.23,1126.04,1121.43,0.182912
2009-12-30 18:00:00,1127.2,1126.09,1126.21,1122.01,0.183135
2009-12-30 22:00:00,1127.4,1126.1,1126.42,1122.58,0.183364
2010-01-03 22:00:00,1118.2,1125.45,1126.04,1122.85,0.183284
2010-01-04 02:00:00,1118.7,1124.76,1125.65,1122.93,0.183201
2010-01-04 06:00:00,1121.9,1124.33,1125.56,1123.17,0.183243
2010-01-04 10:00:00,1122.9,1123.89,1125.31,1123.36,0.183263
2010-01-04 14:00:00,1133.2,1124.06,1125.56,1123.78,0.183451
2010-01-04 18:00:00,1132.5,1124.44,1125.72,1124.19,0.183626
2010-01-04 22:00:00,1131.4,1124.8,1125.91,1124.57,0.183791
2010-01-05 02:00:00,1131.7,1125.37,1126.12,1124.91,0.183887
2010-01-05 06:00:00,1131.9,1125.97,1126.3,1125.25,0.184015
2010-01-05 10:00:00,1132.4,1126.84,1126.5,1125.59,0.184198
2010-01-05 14:00:00,1133.2,1127.63,1126.7,1125.94,0.184387
2010-01-05 18:00:00,1135.7,1128.45,1126.94,1126.25,0.184532
2010-01-05 22:00:00,1133.9,1128.93,1127.25,1126.57,0.184766
2010-01-06 02:00:00,1134.1,1129.41,1127.62,1126.91,0.18498
2010-01-06 06:00:00,1132.1,1130.4,1128.02,1127.19,0.185131
2010-01-06 10:00:00,1135.1,1131.57,1128.58,1127.54,0.185442
2010-01-06 14:00:00,1136.6,1132.62,1129.36,1127.92,0.185767
2010-01-06 18:00:00,1136.4,1133.59,1130.03,1128.25,0.185877
2010-01-06 22:00:00,1136.1,1133.79,1130.6,1128.57,0.186062
2010-01-07 02:00:00,1134.6,1133.94,1130.95,1128.78,0.186203
2010-01-07 06:00:00,1131.3,1133.94,1131.14,1128.89,0.186171
2010-01-07 10:00:00,1134.1,1134.11,1131.9,1129.15,0.186162
2010-01-07 14:00:00,1138.1,1134.55,1132.82,1129.4,0.186217
2010-01-07 18:00:00,1141.3,1135.19,1133.74,1129.73,0.186219
2010-01-07 22:00:00,1141.1,1135.75,1134.61,1130.03,0.1863
2010-01-08 02:00:00,1141.5,1136.16,1135,1130.39,0.186366
2010-01-08 06:00:00,1141.5,1136.71,1135.43,1130.74,0.186489
2010-01-08 10:00:00,1138,1136.99,1135.75,1130.98,0.186355
2010-01-08 14:00:00,1140,1137.55,1136.14,1131.28,0.186268
2010-01-08 18:00:00,1145.3,1138.28,1136.78,1131.69,0.185991
2010-01-10 22:00:00,1149.7,1139.21,1137.6,1132.16,0.185706
2010-01-11 02:00:00,1149.9,1140.18,1138.4,1132.73,0.185444
2010-01-11 06:00:00,1151.2,1141.26,1139.14,1133.35,0.185192
2010-01-11 10:00:00,1149.4,1142.31,1139.88,1133.99,0.184856
2010-01-11 14:00:00,1142.6,1143.12,1140.28,1134.47,0.184306
2010-01-11 18:00:00,1143.6,1143.8,1140.83,1135.05,0.183868
2010-01-11 22:00:00,1144.1,1144.23,1141.26,1135.6,0.183337
2010-01-12 02:00:00,1144.6,1144.46,1141.64,1136.11,0.182784
2010-01-12 06:00:00,1141.3,1144.48,1141.87,1136.46,0.182208
2010-01-12 10:00:00,1137.8,1144.21,1141.95,1136.72,0.181647
2010-01-12 14:00:00,1132.5,1143.57,1141.85,1137.08,0.180961
2010-01-12 18:00:00,1137.5,1143.54,1142.15,1137.55,0.1803
2010-01-12 22:00:00,1137.8,1143.38,1142.32,1137.95,0.179744
2010-01-13 02:00:00,1138.5,1142.89,1142.34,1138.34,0.179185
2010-01-13 06:00:00,1139.3,1142.15,1142.25,1138.49,0.178622
2010-01-13 10:00:00,1139.3,1141.39,1142.16,1138.66,0.178158
2010-01-13 14:00:00,1142.5,1140.77,1142.21,1138.94,0.177692
2010-01-13 18:00:00,1145.3,1140.48,1142.39,1139.28,0.177463
2010-01-13 22:00:00,1147,1140.79,1142.82,1139.66,0.177279
2010-01-14 02:00:00,1147.8,1141.09,1143.19,1140.04,0.177074
2010-01-14 06:00:00,1145.5,1141.19,1143.2,1140.35,0.176848
2010-01-14 10:00:00,1142.5,1141.04,1142.86,1140.52,0.176615
2010-01-14 14:00:00,1146.7,1141.43,1142.7,1140.84,0.176466
2010-01-14 18:00:00,1150.2,1142.31,1142.66,1141.24,0.176461
2010-01-14 22:00:00,1146.5,1143.31,1142.52,1141.6,0.176317
2010-01-15 02:00:00,1147.9,1144.06,1142.77,1141.92,0.176223
2010-01-15 06:00:00,1148.2,1144.8,1142.99,1142.21,0.176198
2010-01-15 10:00:00,1144.2,1145.21,1143,1142.41,0.176076
2010-01-15 14:00:00,1132.4,1144.71,1142.41,1142.31,0.175667
2010-01-15 18:00:00,1135.6,1144.45,1142.14,1142.34,0.175319
2010-01-17 22:00:00,1135,1143.91,1142.01,1142.43,0.174981
2010-01-18 02:00:00,1137.5,1143.36,1142.25,1142.52,0.174624
2010-01-18 06:00:00,1138,1142.71,1142.27,1142.51,0.174268
2010-01-18 10:00:00,1138.2,1142.03,1142.29,1142.44,0.174001
2010-01-18 14:00:00,1140,1141.64,1142.36,1142.41,0.173948
2010-01-18 22:00:00,1139.2,1141.4,1142.36,1142.35,0.173818
2010-01-19 02:00:00,1138.2,1140.79,1142.3,1142.27,0.173691
2010-01-19 06:00:00,1134.4,1139.66,1141.92,1142.18,0.173529
2010-01-19 10:00:00,1133.9,1138.76,1141.38,1142.03,0.173344
2010-01-19 14:00:00,1147.5,1138.74,1141.4,1142.08,0.173379
2010-01-19 18:00:00,1147.7,1138.7,1141.4,1142.03,0.173475
2010-01-19 22:00:00,1146.9,1138.89,1141.46,1141.96,0.173639
2010-01-20 02:00:00,1145.7,1139.84,1141.61,1141.82,0.173736
2010-01-20 06:00:00,1144.4,1140.47,1141.5,1141.69,0.173802
2010-01-20 10:00:00,1141.1,1140.91,1141.07,1141.66,0.173839
2010-01-20 14:00:00,1131.1,1140.45,1140.34,1141.34,0.173693
2010-01-20 18:00:00,1137.9,1140.44,1139.86,1141.19,0.173628
2010-01-20 22:00:00,1138.3,1140.45,1139.39,1141.03,0.17358
2010-01-21 02:00:00,1142.1,1140.6,1139.29,1141.05,0.17341
2010-01-21 06:00:00,1136.8,1140.43,1139.5,1141.03,0.173101
2010-01-21 10:00:00,1135.6,1140.24,1139.5,1141.11,0.172764
2010-01-21 14:00:00,1116,1138.93,1138.6,1140.57,0.172089
2010-01-21 18:00:00,1113,1137.44,1137.43,1139.95,0.17149
2010-01-21 22:00:00,1114.7,1135.09,1136.32,1139.35,0.171028
2010-01-22 02:00:00,1114.7,1132.74,1135.2,1138.74,0.170537
2010-01-22 06:00:00,1117.2,1130.61,1134.11,1138.19,0.170064
2010-01-22 10:00:00,1109.4,1128.02,1132.7,1137.36,0.169436
2010-01-22 14:00:00,1109.2,1125.51,1131.31,1136.45,0.168896
2010-01-22 18:00:00,1094.4,1122.17,1129.41,1135.14,0.168068
2010-01-24 22:00:00,1100,1119.95,1127.8,1133.95,0.167317
2010-01-25 02:00:00,1099.3,1117.19,1125.5,1132.79,0.1666
2010-01-25 06:00:00,1103.3,1114.69,1123.39,1131.81,0.165934
2010-01-25 10:00:00,1100.8,1111.74,1121.19,1130.66,0.165278
2010-01-25 14:00:00,1099.3,1109.06,1118.98,1129.39,0.164626
2010-01-25 18:00:00,1096.2,1106.25,1116.69,1128.13,0.164061
2010-01-25 22:00:00,1097.5,1104.93,1114.61,1126.87,0.163623
2010-01-26 02:00:00,1086.7,1103.05,1112.5,1125.34,0.162965
2010-01-26 06:00:00,1087.7,1101.12,1110.1,1123.92,0.1623
2010-01-26 10:00:00,1091.7,1099.48,1107.89,1122.9,0.161711
2010-01-26 14:00:00,1102.2,1098.41,1105.99,1122.07,0.161316
2010-01-26 18:00:00,1091.7,1097.14,1103.84,1120.99,0.16063
2010-01-26 22:00:00,1094.2,1096.07,1101.87,1119.9,0.160094
2010-01-27 02:00:00,1091.4,1095.86,1100.7,1118.74,0.159457
2010-01-27 06:00:00,1087.6,1094.97,1099.49,1117.47,0.158719
2010-01-27 10:00:00,1090.1,1094.31,1098.31,1116.23,0.158042
2010-01-27 14:00:00,1086.4,1093.11,1096.97,1114.91,0.157406
2010-01-27 18:00:00,1097.9,1092.9,1096.05,1113.9,0.156993
2010-01-27 22:00:00,1100.1,1092.96,1095.6,1113.04,0.156546
2010-01-28 02:00:00,1104.9,1093.58,1095.4,1112.32,0.156171
2010-01-28 06:00:00,1102.1,1093.91,1095.77,1111.18,0.155725
2010-01-28 10:00:00,1100.1,1094.86,1095.77,1109.99,0.155115
2010-01-28 14:00:00,1083.3,1094.55,1095.01,1108.4,0.154172
2010-01-28 18:00:00,1084.8,1094.06,1094.13,1106.88,0.153353
2010-01-28 22:00:00,1079.8,1092.46,1093.13,1105.27,0.15245
2010-01-29 02:00:00,1075.3,1091.29,1091.99,1103.62,0.151484
2010-01-29 06:00:00,1081.3,1090.36,1091.28,1102.38,0.15066
2010-01-29 10:00:00,1089,1090.19,1090.87,1101.15,0.150102
2010-01-29 14:00:00,1086.3,1090.1,1090.85,1099.85,0.14946
2010-01-29 18:00:00,1071.5,1088.77,1090.08,1098.09,0.148534
2010-01-31 22:00:00,1074.1,1087.89,1089.24,1096.52,0.147651
2010-02-01 02:00:00,1074.1,1086.19,1087.9,1094.98,0.146753
2010-02-01 06:00:00,1078.1,1084.62,1087.26,1094.04,0.145959
2010-02-01 10:00:00,1078.1,1082.71,1086.49,1093.16,0.145209
2010-02-01 14:00:00,1084.9,1081.48,1086.18,1092.42,0.144598
2010-02-01 18:00:00,1088.1,1080.62,1086.2,1091.75,0.144036
2010-02-01 22:00:00,1088.1,1080.96,1086.11,1091.03,0.143267
2010-02-02 02:00:00,1086.1,1081.06,1086.1,1090.44,0.1425
2010-02-02 06:00:00,1089.8,1081.77,1085.71,1089.96,0.141642
2010-02-02 10:00:00,1089.6,1082.79,1085.21,1089.84,0.140844
2010-02-02 14:00:00,1099.1,1084.06,1084.93,1089.81,0.140373
2010-02-02 18:00:00,1100.8,1084.91,1084.87,1089.85,0.139547
2010-02-02 22:00:00,1099.6,1085.86,1084.85,1089.76,0.138707
2010-02-03 02:00:00,1100.8,1087.95,1085.68,1089.76,0.137857
2010-02-03 06:00:00,1101.1,1089.88,1086.46,1089.8,0.137139
2010-02-03 10:00:00,1095.8,1091.43,1087.22,1089.79,0.136257
2010-02-03 14:00:00,1095.8,1092.69,1088.2,1089.75,0.135276
2010-02-03 18:00:00,1099.8,1094.24,1089.08,1090.08,0.134282
2010-02-03 22:00:00,1097.5,1095.14,1089.48,1090.33,0.133304
2010-02-04 02:00:00,1097.3,1095.8,1090,1090.46,0.132262
2010-02-04 06:00:00,1091.7,1096.06,1090.97,1090.2,0.131101
2010-02-04 10:00:00,1088,1096.19,1091.63,1090.11,0.129918
2010-02-04 14:00:00,1069.9,1094.77,1091.43,1089.5,0.128436
2010-02-04 18:00:00,1063.7,1092.92,1090.74,1088.81,0.12709
2010-02-04 22:00:00,1065.7,1090.54,1090.15,1088.26,0.125821
2010-02-05 02:00:00,1066.1,1088.06,1089.26,1087.66,0.124555
2010-02-05 06:00:00,1056.9,1085.01,1087.77,1086.92,0.123114
2010-02-05 10:00:00,1065.6,1082.49,1086.7,1086.12,0.121796
2010-02-05 14:00:00,1056.3,1079.29,1085.28,1085.02,0.120323
2010-02-05 18:00:00,1062.1,1076.89,1083.96,1083.95,0.118965
2010-02-07 22:00:00,1061,1074.4,1082.6,1082.92,0.117499
2010-02-08 02:00:00,1061.5,1071.66,1080.81,1081.96,0.116082
2010-02-08 06:00:00,1065.7,1069.39,1079.14,1081.52,0.11474
2010-02-08 10:00:00,1064.2,1067.03,1077.45,1081,0.113453
2010-02-08 14:00:00,1067.2,1065.28,1075.85,1080.69,0.112208
2010-02-08 18:00:00,1056.9,1063.06,1073.75,1080.23,0.110652
2010-02-08 22:00:00,1058.9,1062.27,1071.99,1079.67,0.109092
2010-02-09 02:00:00,1060.7,1062.06,1070.32,1078.96,0.107614
2010-02-09 06:00:00,1066.4,1062.11,1068.73,1078.46,0.106181
2010-02-09 10:00:00,1067.4,1062.2,1067.3,1078.36,0.10472
2010-02-09 14:00:00,1072.7,1063.33,1066.12,1078.33,0.103381
2010-02-09 18:00:00,1069.2,1063.59,1065.05,1078.2,0.101644
2010-02-09 22:00:00,1068.9,1064.49,1064.14,1077.97,0.0997675
2010-02-10 02:00:00,1066.1,1064.77,1063.96,1077.67,0.0978106
2010-02-10 06:00:00,1068.4,1065.3,1064.19,1077.26,0.0958571
2010-02-10 10:00:00,1068.9,1065.83,1064.34,1076.78,0.0939211
2010-02-10 14:00:00,1068.9,1066.06,1064.47,1076.3,0.0917328
2010-02-10 18:00:00,1065.6,1066.16,1064.89,1075.79,0.089685
2010-02-10 22:00:00,1070.3,1066.38,1065.11,1075.3,0.0877042
2010-02-11 02:00:00,1070.6,1067.36,1065.79,1074.83,0.0857715
2010-02-11 06:00:00,1070.6,1068.19,1066.2,1074.12,0.0838191
2010-02-11 10:00:00,1067.8,1068.7,1066.52,1073.29,0.0818678
2010-02-11 14:00:00,1075.3,1069.34,1067.18,1072.68,0.0800265
2010-02-11 18:00:00,1080.3,1070.26,1067.87,1072.17,0.0784597
2010-02-11 22:00:00,1077.6,1070.61,1068.51,1071.58,0.0769165
2010-02-12 02:00:00,1079.3,1071.33,1069.09,1071.17,0.0753952
2010-02-12 06:00:00,1073.8,1071.68,1069.89,1070.62,0.0737477
2010-02-12 10:00:00,1071.5,1072.06,1070.49,1069.91,0.0721535
2010-02-12 14:00:00,1074,1072.46,1071.12,1069.33,0.0706768
2010-02-12 18:00:00,1080.8,1073.31,1071.81,1068.91,0.069482
2010-02-14 22:00:00,1077.2,1073.91,1072.28,1068.55,0.0681702
2010-02-15 02:00:00,1076.9,1074.71,1072.48,1068.27,0.0668504
2010-02-15 06:00:00,1078.1,1075.27,1072.9,1068.48,0.0656051
2010-02-15 10:00:00,1078.6,1075.84,1073.36,1068.85,0.0644034
2010-02-15 14:00:00,1077.1,1076.31,1073.89,1069.13,0.0630188
2010-02-15 22:00:00,1078.9,1077.1,1074.39,1069.45,0.0617723
2010-02-16 02:00:00,1079.3,1077.39,1074.88,1070.01,0.0606456
2010-02-16 06:00:00,1085.9,1077.79,1075.69,1070.52,0.059752
2010-02-16 10:00:00,1085.6,1078.36,1076.64,1071.25,0.0588755
2010-02-16 14:00:00,1089.3,1079.07,1077.55,1071.93,0.0580735
2010-02-16 18:00:00,1095.1,1080.59,1078.71,1072.79,0.0574055
2010-02-16 22:00:00,1095.6,1082.31,1079.9,1073.64,0.0567973
2010-02-17 02:00:00,1097.1,1083.96,1081.3,1074.42,0.0561767
2010-02-17 06:00:00,1098.8,1085.25,1082.42,1075.29,0.0555867
2010-02-17 10:00:00,1100.6,1086.92,1083.39,1076.12,0.0550211
2010-02-17 14:00:00,1098.8,1088.49,1084.4,1077.17,0.0544017
2010-02-17 18:00:00,1100.3,1090.07,1085.4,1078.21,0.05379
2010-02-17 22:00:00,1098.5,1091.49,1086.57,1079.15,0.0531841
2010-02-18 02:00:00,1099,1093.06,1087.88,1079.97,0.0526748
2010-02-18 06:00:00,1098.3,1094.44,1089.04,1080.74,0.0521306
2010-02-18 10:00:00,1096,1095.64,1089.76,1081.32,0.0515721
2010-02-18 14:00:00,1100.3,1096.66,1090.86,1082.1,0.0512096
2010-02-18 18:00:00,1098,1097.55,1091.87,1082.83,0.0507775
2010-02-18 22:00:00,1096,1098.03,1092.72,1083.58,0.0503275
2010-02-19 02:00:00,1095.2,1098.04,1093.51,1084.24,0.0497815
2010-02-19 06:00:00,1099,1098.28,1094.55,1085,0.0492976
2010-02-19 10:00:00,1104.2,1098.79,1095.76,1085.88,0.0489496
2010-02-19 14:00:00,1112,1099.73,1097.31,1087.04,0.0487369
2010-02-19 18:00:00,1107.7,1100.24,1098.35,1087.97,0.0484083
2010-02-21 22:00:00,1111.1,1101.11,1099.57,1088.99,0.0481408
2010-02-22 02:00:00,1110.6,1101.85,1100.58,1089.99,0.0479735
2010-02-22 06:00:00,1109.1,1102.61,1101.25,1091.02,0.0478101
2010-02-22 10:00:00,1112.1,1103.54,1102.03,1091.94,0.0477474
2010-02-22 14:00:00,1108.6,1104.28,1102.58,1092.65,0.0476765
2010-02-22 18:00:00,1107.8,1105.12,1103.01,1093.4,0.0476287
2010-02-22 22:00:00,1106.8,1105.59,1103.3,1094.09,0.0475485
2010-02-23 02:00:00,1109.5,1106.41,1103.81,1094.98,0.0476316
2010-02-23 06:00:00,1111.5,1107.51,1104.35,1095.98,0.0477482
2010-02-23 10:00:00,1105.3,1108.24,1104.67,1096.76,0.0477258
2010-02-23 14:00:00,1094.5,1107.91,1104.46,1097.11,0.0475012
2010-02-23 18:00:00,1098,1107.47,1104.44,1097.63,0.0472184
2010-02-23 22:00:00,1098,1106.47,1104.54,1098.16,0.0470069
2010-02-24 02:00:00,1099,1105.85,1104.48,1098.68,0.0468979
2010-02-24 06:00:00,1095.7,1104.75,1104.37,1099.11,0.0467619
2010-02-24 10:00:00,1099.2,1103.94,1104.52,1099.66,0.0466875
2010-02-24 14:00:00,1103.5,1103.54,1104.91,1100.27,0.0467011
2010-02-24 18:00:00,1103.7,1102.94,1105.14,1100.88,0.0465369
2010-02-24 22:00:00,1101.4,1102.42,1105,1101.27,0.0463035
2010-02-25 02:00:00,1096.4,1101.61,1104.26,1101.54,0.0459765
2010-02-25 06:00:00,1101.4,1101.22,1103.96,1101.84,0.0456607
2010-02-25 10:00:00,1093.6,1100.09,1103.13,1101.8,0.0452245
2010-02-25 14:00:00,1090.4,1098.58,1102.17,1101.67,0.0448909
2010-02-25 18:00:00,1102.9,1098.41,1101.87,1101.82,0.0447935
2010-02-25 22:00:00,1107.6,1099.34,1101.66,1102.04,0.0449464
2010-02-26 02:00:00,1105.9,1099.91,1101.53,1102.17,0.0450801
2010-02-26 06:00:00,1105.9,1100.47,1101.44,1102.35,0.0452175
2010-02-26 10:00:00,1105.1,1100.91,1101.36,1102.47,0.0453318
2010-02-26 14:00:00,1102.3,1101.38,1101.01,1102.57,0.045285
2010-02-26 18:00:00,1106.3,1101.89,1100.77,1102.75,0.0453981
2010-02-28 22:00:00,1107.5,1102.17,1100.87,1102.98,0.0453333
2010-03-01 02:00:00,1109.2,1102.56,1101.57,1103.31,0.045374
2010-03-01 06:00:00,1110.7,1103.23,1102.18,1103.57,0.0454442
2010-03-01 10:00:00,1108.2,1104.07,1102.66,1103.82,0.0454658
2010-03-01 14:00:00,1113.7,1104.95,1103.36,1104.27,0.0455887
2010-03-01 18:00:00,1115.7,1106.53,1104.31,1104.78,0.0456996
2010-03-01 22:00:00,1114.7,1108.26,1105.05,1105.17,0.0459733
2010-03-02 02:00:00,1114.9,1109.12,1105.6,1105.44,0.0458933
2010-03-02 06:00:00,1115.7,1109.7,1106.17,1105.53,0.0458519
2010-03-02 10:00:00,1121.2,1110.79,1107.11,1105.87,0.0458899
2010-03-02 14:00:00,1121.2,1111.89,1108.29,1106.12,0.0458567
2010-03-02 18:00:00,1119.1,1112.89,1109.13,1106.33,0.0458245
2010-03-02 22:00:00,1118.4,1114.04,1110.31,1106.56,0.0458718
2010-03-03 02:00:00,1117.9,1114.86,1111.62,1106.71,0.0461247
2010-03-03 06:00:00,1117.9,1115.61,1112.34,1106.94,0.0463965
2010-03-03 10:00:00,1120.3,1116.4,1112.94,1107.25,0.0467673
2010-03-03 14:00:00,1121.8,1117.19,1113.7,1107.63,0.047089
2010-03-03 18:00:00,1118.8,1117.95,1114.31,1107.86,0.0474294
2010-03-03 22:00:00,1118.3,1118.28,1114.94,1108.03,0.0474468
2010-03-04 02:00:00,1115.1,1118.24,1115.55,1108.28,0.0473277
2010-03-04 06:00:00,1117.8,1118.46,1116.1,1108.86,0.0472902
2010-03-04 10:00:00,1121.3,1118.91,1116.76,1109.44,0.0473178
2010-03-04 14:00:00,1119.8,1119.21,1117.26,1109.99,0.0473259
2010-03-04 18:00:00,1123,1119.34,1117.85,1110.59,0.0474071
2010-03-04 22:00:00,1124.5,1119.57,1118.62,1111.31,0.0472976
2010-03-05 02:00:00,1125,1119.99,1119.16,1111.95,0.0471324
2010-03-05 06:00:00,1125,1120.46,1119.6,1112.49,0.0469424
2010-03-05 10:00:00,1129.8,1121.31,1120.32,1113.14,0.0468301
2010-03-05 14:00:00,1134.8,1122.52,1121.27,1113.98,0.0468631
2010-03-05 18:00:00,1137.2,1123.73,1122.3,1115,0.0469651
2010-03-07 22:00:00,1137.6,1124.86,1123.08,1115.9,0.0469776
2010-03-08 02:00:00,1138.6,1126.27,1123.9,1117.03,0.0469906
2010-03-08 06:00:00,1136.3,1127.56,1124.72,1118.18,0.0469282
2010-03-08 10:00:00,1137.3,1129.14,1125.62,1119.04,0.0468396
2010-03-08 14:00:00,1138.8,1130.64,1126.62,1119.82,0.0467142
2010-03-08 18:00:00,1137.8,1131.82,1127.57,1120.61,0.0465766
2010-03-08 22:00:00,1136.3,1133,1128.33,1121.37,0.0461715
2010-03-09 02:00:00,1135.8,1133.91,1129,1122.14,0.0455989
2010-03-09 06:00:00,1133.8,1134.58,1129.71,1122.93,0.0449924
2010-03-09 10:00:00,1134,1135.22,1130.46,1123.62,0.0444284
