date,price,ma_small,ma_medium,ma_large,ma_slope,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss,up_prof,dn_prof,t acum,up acu,dn acu,suma,conds,,
27/11/2014 18:00,2075.6,2073.03,2071.96,2071.79,0.190901,1,0,0.908984,1886.69,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
27/11/2014 22:00,2074.4,2073.3,2072.17,2072.07,0.190876,1,0,0.908984,1885.6,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
28/11/2014 02:00,2074.6,2073.6,2072.52,2072.28,0.190849,1,0,0.908984,1885.78,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
28/11/2014 06:00,2069.4,2073.5,2072.5,2072.38,0.190816,1,0,0.908984,1881.05,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
28/11/2014 10:00,2072.4,2073.54,2072.65,2072.49,0.190787,1,0,0.908984,1883.78,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
28/11/2014 14:00,2069.1,2073.26,2072.74,2072.49,0.190761,1,0,0.908984,1880.78,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
28/11/2014 18:00,2068.6,2073.27,2072.6,2072.55,0.190739,1,0,0.908984,1880.32,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
30/11/2014 22:00,2060.9,2072.6,2071.99,2072.06,0.190714,1,0,0.908984,1873.33,1853.24,0,0,0,0,853.236057,920.282125,-67.046068,853.236057,TRUE,,
01/12/2014 02:00,2060.8,2071.48,2071.52,2071.48,0.190688,0,1873.23,0,1873.23,1853.24,19.9976,0,19.9976,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
01/12/2014 06:00,2058.4,2070.26,2070.95,2070.93,0.190661,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
01/12/2014 10:00,2059.4,2069.18,2070.41,2070.43,0.190631,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
01/12/2014 14:00,2057.4,2068.01,2069.72,2069.82,0.190609,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
01/12/2014 18:00,2052.2,2066.39,2068.73,2068.93,0.190583,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
01/12/2014 22:00,2053,2064.73,2068,2068.02,0.190557,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 02:00,2054.4,2063.21,2067.24,2067.38,0.190532,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 06:00,2057.2,2061.99,2066.32,2066.78,0.19051,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 10:00,2056.2,2060.67,2065.4,2065.86,0.190488,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 14:00,2063.2,2060.23,2064.86,2065.3,0.190467,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 18:00,2068.2,2059.93,2064.6,2065.01,0.190442,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
02/12/2014 22:00,2068.6,2059.89,2064.3,2064.78,0.190417,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 02:00,2067.4,2059.81,2063.88,2064.44,0.19039,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 06:00,2067.4,2060.27,2063.49,2064.04,0.190365,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 10:00,2066.6,2060.69,2063.11,2063.63,0.19034,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 14:00,2071.6,2061.63,2062.97,2063.5,0.190318,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 18:00,2074.2,2062.69,2063.2,2063.48,0.190303,0,1873.23,0,1873.23,1853.24,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
03/12/2014 22:00,2073.6,2063.84,2063.26,2063.67,0.190274,1,0,0.903373,1873.23,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 02:00,2075.4,2065.5,2063.56,2063.81,0.190244,1,0,0.903373,1874.86,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 06:00,2074.4,2067.03,2063.83,2064.05,0.190214,1,0,0.903373,1873.96,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 10:00,2068,2068,2064.17,2064.02,0.190179,1,0,0.903373,1868.18,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 14:00,2074.2,2069.21,2064.81,2064.63,0.190148,1,0,0.903373,1873.78,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 18:00,2073.4,2070.44,2065.52,2065.2,0.190121,1,0,0.903373,1873.05,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
04/12/2014 22:00,2073,2071.14,2066.17,2065.86,0.190089,1,0,0.903373,1872.69,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
05/12/2014 02:00,2072.8,2071.47,2066.9,2066.47,0.190055,1,0,0.903373,1872.51,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
05/12/2014 06:00,2075,2071.93,2067.99,2067.27,0.190023,1,0,0.903373,1874.5,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
05/12/2014 10:00,2073.2,2072.34,2068.95,2068.23,0.189992,1,0,0.903373,1872.87,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
05/12/2014 14:00,2079,2073.17,2070.12,2069.41,0.189964,1,0,0.903373,1878.11,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
05/12/2014 18:00,2077.4,2073.94,2071.09,2070.45,0.189934,1,0,0.903373,1876.67,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
07/12/2014 22:00,2077,2074.33,2072.08,2071.35,0.189904,1,0,0.903373,1876.31,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 02:00,2076,2074.46,2072.69,2072.25,0.189868,1,0,0.903373,1875.4,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 06:00,2070.4,2074.23,2072.79,2072.58,0.189828,1,0,0.903373,1870.34,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 10:00,2070.2,2073.86,2072.87,2072.67,0.189787,1,0,0.903373,1870.16,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 14:00,2066.4,2073.29,2072.82,2072.57,0.189743,1,0,0.903373,1866.73,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 18:00,2061.6,2072.83,2072.54,2072.31,0.189697,1,0,0.903373,1862.39,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
08/12/2014 22:00,2060.8,2071.87,2072.27,2072.01,0.18965,1,0,0.903373,1861.67,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 02:00,2056,2070.63,2071.52,2071.53,0.18959,1,0,0.903373,1857.33,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 06:00,2053.8,2069.26,2070.55,2070.72,0.189537,1,0,0.903373,1855.35,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 10:00,2043,2067.13,2069.1,2069.3,0.189475,1,0,0.903373,1845.59,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 14:00,2051.4,2065.44,2067.95,2068.29,0.189418,1,0,0.903373,1853.18,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 18:00,2059,2064.43,2067.22,2067.55,0.189364,1,0,0.903373,1860.04,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
09/12/2014 22:00,2059,2063,2066.79,2066.85,0.189306,1,0,0.903373,1860.04,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 02:00,2058.2,2061.63,2066.03,2066.4,0.189249,1,0,0.903373,1859.32,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 06:00,2058.2,2060.29,2065.3,2065.67,0.189179,1,0,0.903373,1859.32,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 10:00,2054,2058.71,2064.4,2064.79,0.189108,1,0,0.903373,1855.53,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 14:00,2044.6,2056.87,2063.06,2063.5,0.189068,1,0,0.903373,1847.04,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 18:00,2027.4,2053.81,2060.79,2061.44,0.189015,1,0,0.903373,1831.5,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
10/12/2014 22:00,2030.6,2051.26,2058.76,2059.42,0.188972,1,0,0.903373,1834.39,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 02:00,2032.2,2049.16,2056.53,2057.55,0.188929,1,0,0.903373,1835.83,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 06:00,2034.8,2047.3,2054.5,2055.55,0.188885,1,0,0.903373,1838.18,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 10:00,2036.2,2045.89,2052.56,2053.67,0.188843,1,0,0.903373,1839.45,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 14:00,2055.4,2046,2051.58,2052.69,0.188815,1,0,0.903373,1856.79,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 18:00,2028,2044.93,2049.56,2050.51,0.18877,1,0,0.903373,1832.04,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
11/12/2014 22:00,2029.4,2043.36,2047.62,2048.65,0.188724,1,0,0.903373,1833.31,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
12/12/2014 02:00,2027.8,2041.13,2045.78,2046.72,0.188675,1,0,0.903373,1831.86,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
12/12/2014 06:00,2019,2038.27,2043.75,2044.56,0.18862,1,0,0.903373,1823.91,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
12/12/2014 10:00,2021,2035.61,2041.86,2042.72,0.188566,1,0,0.903373,1825.72,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
12/12/2014 14:00,2018.8,2032.8,2040.09,2040.81,0.188513,1,0,0.903373,1823.73,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
12/12/2014 18:00,1999.2,2028.89,2037.49,2038.23,0.188447,1,0,0.903373,1806.02,1873.23,0,0,0,0,873.233657,940.279725,-67.046068,873.233657,TRUE,,
14/12/2014 22:00,2002.4,2025.87,2035.55,2035.89,0.188383,0,1808.91,0,1808.91,1873.23,-64.3202,1,-64.3202,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 02:00,2005.2,2024.29,2033.35,2034.17,0.188321,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 06:00,2015.2,2023.19,2031.27,2032.53,0.188265,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 10:00,2009.2,2021.54,2028.9,2030.26,0.188203,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 14:00,2001,2019.13,2026.17,2027.63,0.188136,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 18:00,1989.4,2015.79,2022.9,2024.5,0.18806,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
15/12/2014 22:00,1995.6,2011.51,2020.11,2021.65,0.187986,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 02:00,1991.2,2008.89,2017.57,2018.8,0.187911,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 06:00,1998,2006.64,2016.17,2016.68,0.187841,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 10:00,1980.4,2003.26,2013.78,2014.55,0.187757,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 14:00,2000,2001.9,2012.25,2013.15,0.187685,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 18:00,1973.8,1998.53,2009.34,2010.5,0.187596,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
16/12/2014 22:00,1978,1995.61,2006.57,2007.92,0.187506,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 02:00,1977,1994.03,2002.84,2005.23,0.187417,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 06:00,1982.8,1992.63,2000.69,2001.93,0.187334,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 10:00,1979.8,1990.81,1998.32,1999.74,0.187248,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 14:00,1994.4,1989.33,1996.73,1998.15,0.187171,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 18:00,2014.6,1989.71,1996.52,1997.55,0.187109,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
17/12/2014 22:00,2016.6,1990.83,1996.31,1997.44,0.187048,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 02:00,2012.4,1992.47,1996.01,1997.05,0.186985,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 06:00,2032.6,1995.11,1997.6,1997.67,0.186934,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 10:00,2041.8,1998.73,1999.48,1999.61,0.186891,0,1808.91,0,1808.91,1873.23,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 14:00,2049.6,2002.41,2001.59,2001.75,0.186855,1,0,0.882569,1808.91,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 18:00,2068.8,2008.73,2004.14,2004.65,0.186833,1,0,0.882569,1825.86,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
18/12/2014 22:00,2066.6,2013.49,2006.88,2006.98,0.186808,1,0,0.882569,1823.92,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
19/12/2014 02:00,2077.8,2020.91,2010.53,2010.1,0.186795,1,0,0.882569,1833.8,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
19/12/2014 06:00,2076,2027.91,2014.66,2013.51,0.18678,1,0,0.882569,1832.21,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
19/12/2014 10:00,2068.2,2034.43,2018.11,2017.09,0.186759,1,0,0.882569,1825.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
19/12/2014 14:00,2068.2,2040.53,2021.78,2020.39,0.186737,1,0,0.882569,1825.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
19/12/2014 18:00,2075,2047.33,2025.45,2024.2,0.18672,1,0,0.882569,1831.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
21/12/2014 22:00,2072.6,2052.91,2029.84,2027.59,0.186699,1,0,0.882569,1829.21,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 02:00,2075,2057.23,2033.41,2031.89,0.186681,1,0,0.882569,1831.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 06:00,2080.2,2061.77,2038.48,2035.54,0.186667,1,0,0.882569,1835.92,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 10:00,2078.6,2066.5,2043.27,2040.3,0.186653,1,0,0.882569,1834.51,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 14:00,2078.2,2069.76,2048.09,2044.85,0.186638,1,0,0.882569,1834.16,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 18:00,2079,2072.41,2052.67,2049.49,0.186624,1,0,0.882569,1834.86,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
22/12/2014 22:00,2080,2074.59,2057.44,2053.91,0.186607,1,0,0.882569,1835.74,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 02:00,2081.2,2075.47,2061.57,2058.52,0.18659,1,0,0.882569,1836.8,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 06:00,2079.4,2076.39,2064.66,2062.38,0.186571,1,0,0.882569,1835.21,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 10:00,2088.8,2077.17,2068.1,2065.75,0.186559,1,0,0.882569,1843.51,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 14:00,2087,2077.96,2071.65,2068.95,0.186543,1,0,0.882569,1841.92,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 18:00,2086.2,2079.24,2074.2,2072.31,0.186528,1,0,0.882569,1841.22,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
23/12/2014 22:00,2086.4,2080.54,2076.32,2074.75,0.186509,1,0,0.882569,1841.39,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
24/12/2014 02:00,2088.6,2081.51,2078.18,2076.88,0.186496,1,0,0.882569,1843.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
24/12/2014 06:00,2086.8,2082.53,2079.04,2078.57,0.186482,1,0,0.882569,1841.75,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
24/12/2014 10:00,2087.6,2083.43,2080.04,2079.43,0.186468,1,0,0.882569,1842.45,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
24/12/2014 14:00,2084.6,2083.74,2080.36,2080.25,0.18645,1,0,0.882569,1839.8,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
24/12/2014 18:00,2085.4,2084.23,2080.81,2080.59,0.18643,1,0,0.882569,1840.51,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
25/12/2014 22:00,2089.2,2085.01,2081.81,2081.19,0.186413,1,0,0.882569,1843.86,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
26/12/2014 02:00,2088,2085.66,2082.75,2082.09,0.186398,1,0,0.882569,1842.8,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
26/12/2014 06:00,2089,2086.3,2083.42,2083.04,0.186383,1,0,0.882569,1843.69,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
26/12/2014 10:00,2089.2,2086.87,2084.21,2083.68,0.186369,1,0,0.882569,1843.86,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
26/12/2014 14:00,2092.9,2087.84,2085.06,2084.6,0.186355,1,0,0.882569,1847.13,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
26/12/2014 18:00,2090.8,2087.98,2085.57,2085.32,0.18634,1,0,0.882569,1845.28,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
28/12/2014 22:00,2093.1,2088.41,2086.26,2085.91,0.186333,1,0,0.882569,1847.31,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 02:00,2092.1,2088.84,2086.92,2086.52,0.186326,1,0,0.882569,1846.42,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 06:00,2087.6,2088.92,2087.33,2086.95,0.186315,1,0,0.882569,1842.45,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 10:00,2087.8,2088.86,2087.7,2087.35,0.186305,1,0,0.882569,1842.63,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 14:00,2091.6,2089.21,2088.2,2087.88,0.186297,1,0,0.882569,1845.98,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 18:00,2094.2,2089.68,2088.9,2088.47,0.18629,1,0,0.882569,1848.28,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
29/12/2014 22:00,2094,2090.35,2089.15,2089.13,0.186283,1,0,0.882569,1848.1,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 02:00,2093,2090.89,2089.43,2089.32,0.186274,1,0,0.882569,1847.22,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 06:00,2087.2,2090.75,2089.48,2089.33,0.186263,1,0,0.882569,1842.1,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 10:00,2085.6,2090.58,2089.44,2089.3,0.186252,1,0,0.882569,1840.69,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 14:00,2083.4,2090.18,2089.2,2089.17,0.186239,1,0,0.882569,1838.74,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 18:00,2083,2089.74,2089.01,2088.91,0.186226,1,0,0.882569,1838.39,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
30/12/2014 22:00,2083.4,2089.06,2088.81,2088.76,0.186212,1,0,0.882569,1838.74,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
01/01/2015 22:00,2067,2087.36,2087.98,2087.82,0.186188,1,0,0.882569,1824.27,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
02/01/2015 02:00,2068.4,2085.59,2087.17,2087.09,0.186166,1,0,0.882569,1825.51,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
02/01/2015 06:00,2066,2083.73,2086.06,2086.2,0.186141,1,0,0.882569,1823.39,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
02/01/2015 10:00,2067.6,2082.3,2085.09,2085.22,0.186118,1,0,0.882569,1824.8,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
02/01/2015 14:00,2051.4,2079.7,2083.3,2083.56,0.18608,1,0,0.882569,1810.5,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
02/01/2015 18:00,2052.4,2076.9,2081.55,2081.9,0.186043,1,0,0.882569,1811.39,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
04/01/2015 22:00,2049.2,2073.69,2079.47,2080.08,0.186007,1,0,0.882569,1808.56,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 02:00,2051.2,2070.63,2077.58,2078.18,0.185976,1,0,0.882569,1810.33,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 06:00,2049,2067.49,2075.48,2076.28,0.185944,1,0,0.882569,1808.38,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 10:00,2042.4,2064.29,2073.11,2073.98,0.185905,1,0,0.882569,1802.56,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 14:00,2021,2059.67,2069.94,2070.75,0.185853,1,0,0.882569,1783.67,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 18:00,2023.8,2055.41,2066.9,2067.85,0.185801,1,0,0.882569,1786.14,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
05/01/2015 22:00,2022.6,2051.1,2063.61,2064.88,0.185749,1,0,0.882569,1785.08,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 02:00,2020.6,2046.61,2060.1,2061.65,0.185694,1,0,0.882569,1783.32,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 06:00,2019,2043.19,2056.53,2058.24,0.185636,1,0,0.882569,1781.91,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 10:00,2021,2039.8,2053.1,2054.92,0.185581,1,0,0.882569,1783.67,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 14:00,2002.4,2035.26,2049.07,2050.8,0.185514,1,0,0.882569,1767.26,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 18:00,2000.4,2030.46,2045.01,2046.85,0.185447,1,0,0.882569,1765.49,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
06/01/2015 22:00,2005.8,2027.2,2041.31,2043.23,0.185383,1,0,0.882569,1770.26,1808.91,0,0,0,0,808.913457,875.959525,-67.046068,808.913457,TRUE,,
