date,price,ma_small_long,ma_medium_long,ma_large_long,ma_small_short,ma_medium_short,ma_large_short,ma_slope,state_signal,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss
23/12/2008 02:00,877.2,885.975,885.975,885.975,885.975,885.975,885.975,-1.80734,1,0,12,0,12,1,0,0
23/12/2008 06:00,880.5,885.183,885.183,885.183,885.183,885.183,885.183,-1.83497,1,0,12,0,12,1,0,0
23/12/2008 10:00,877.9,883.467,883.467,883.467,883.467,883.467,883.467,-1.50979,1,0,12,0,12,1,0,0
23/12/2008 14:00,867.6,881.417,881.417,881.417,881.417,881.417,881.417,-1.72308,1,0,12,0,12,1,0,0
23/12/2008 18:00,863.9,879.542,879.542,879.542,879.542,879.542,879.542,-2.17028,1,0,12,0,12,1,0,0
23/12/2008 22:00,861.8,876.783,876.783,876.783,876.783,876.783,876.783,-2.15455,1,0,12,0,12,1,0,0
24/12/2008 02:00,864.3,874.575,874.575,874.575,874.575,874.575,874.575,-1.99755,1,0,12,0,12,1,0,0
24/12/2008 06:00,863.6,873,873,873,873,873,873,-2.05944,1,0,12,0,12,1,0,0
24/12/2008 10:00,866.3,871.125,871.125,871.125,871.125,871.125,871.125,-1.59895,1,0,12,0,12,1,0,0
24/12/2008 14:00,868.8,870.467,870.467,870.467,870.467,870.467,870.467,-1.43497,1,0,12,0,12,1,0,0
24/12/2008 18:00,869.3,869.892,869.892,869.892,869.892,869.892,869.892,-1.21923,1,0,12,0,12,1,0,0
26/12/2008 10:00,874,869.6,869.6,869.6,869.6,869.6,869.6,-0.715385,1,0,12,0,12,1,0,0
26/12/2008 14:00,868.5,868.875,868.875,868.875,868.875,868.875,868.875,-0.412238,1,0,12,0,12,1,0,0
26/12/2008 18:00,874,868.333,868.333,868.333,868.333,868.333,868.333,0.313287,1,0,12,0,12,1,0,0
28/12/2008 22:00,868.4,867.542,867.542,867.542,867.542,867.542,867.542,0.750699,1,0,12,0,12,1,0,0
29/12/2008 02:00,869.9,867.733,867.733,867.733,867.733,867.733,867.733,0.844056,1,0,12,0,12,1,0,0
29/12/2008 06:00,875.1,868.667,868.667,868.667,868.667,868.667,868.667,0.953147,1,0,12,0,12,1,0,0
29/12/2008 10:00,873.1,869.608,869.608,869.608,869.608,869.608,869.608,0.811538,1,0,12,0,12,1,0,0
29/12/2008 14:00,859.3,869.192,869.192,869.192,869.192,869.192,869.192,0.173776,1,0,12,0,12,1,0,0
29/12/2008 18:00,874.8,870.125,870.125,870.125,870.125,870.125,870.125,0.135315,1,0,12,0,12,1,0,0
29/12/2008 22:00,877.6,871.067,871.067,871.067,871.067,871.067,871.067,0.248951,1,0,12,0,12,1,0,0
30/12/2008 02:00,878.6,871.883,871.883,871.883,871.883,871.883,871.883,0.435664,1,0,12,0,12,1,0,0
30/12/2008 06:00,881.6,872.908,872.908,872.908,872.908,872.908,872.908,0.691958,1,0,12,0,12,1,0,0
30/12/2008 10:00,878.6,873.292,873.292,873.292,873.292,873.292,873.292,0.96049,1,0,12,0,12,1,0,0
30/12/2008 14:00,884.1,874.592,874.592,874.592,874.592,874.592,874.592,1.15839,1,0,12,0,12,1,0,0
30/12/2008 18:00,893.4,876.208,876.208,876.208,876.208,876.208,876.208,1.8549,1,0,12,0,12,1,0,0
30/12/2008 22:00,894.1,878.35,878.35,878.35,878.35,878.35,878.35,2.18811,1,0,12,0,12,1,0,0
02/01/2009 10:00,904.3,881.217,881.217,881.217,881.217,881.217,881.217,2.8021,1,0,12,0,12,1,0,0
02/01/2009 14:00,921.9,885.117,885.117,885.117,885.117,885.117,885.117,4.08881,1,0,12,0,12,1,0,0
02/01/2009 18:00,930.4,889.892,889.892,889.892,889.892,889.892,889.892,5.28427,1,0,12,0,12,1,0,0
04/01/2009 22:00,927.5,895.575,895.575,895.575,895.575,895.575,895.575,5.34021,1,0,12,0,12,1,0,0
05/01/2009 02:00,926.5,899.883,899.883,899.883,899.883,899.883,899.883,5.58531,1,0,12,0,12,1,0,0
05/01/2009 06:00,928.7,904.142,904.142,904.142,904.142,904.142,904.142,5.68077,1,0,12,0,12,1,0,0
05/01/2009 10:00,923.5,907.883,907.883,907.883,907.883,907.883,907.883,5.26434,1,0,12,0,12,1,0,0
05/01/2009 14:00,931.2,912.017,912.017,912.017,912.017,912.017,912.017,4.96643,1,0,12,0,12,1,0,0
05/01/2009 18:00,929.7,916.275,916.275,916.275,916.275,916.275,916.275,4.12762,1,0,12,0,12,1,0,0
05/01/2009 22:00,931.7,920.242,920.242,920.242,920.242,920.242,920.242,3.25839,1,0,12,0,12,1,0,0
06/01/2009 02:00,933.7,923.6,923.6,923.6,923.6,923.6,923.6,2.55594,1,0,12,0,12,1,0,0
06/01/2009 06:00,936.2,927.108,927.108,927.108,927.108,927.108,927.108,1.69965,1,0,12,0,12,1,0,0
06/01/2009 10:00,939.2,930.017,930.017,930.017,930.017,930.017,930.017,1.12797,1,0,12,0,12,1,0,0
06/01/2009 14:00,938,931.358,931.358,931.358,931.358,931.358,931.358,1.06608,1,0,12,0,12,1,0,0
06/01/2009 18:00,932.2,931.508,931.508,931.508,931.508,931.508,931.508,1.0549,1,0,12,0,12,1,0,0
06/01/2009 22:00,932.9,931.958,931.958,931.958,931.958,931.958,931.958,0.926224,1,0,12,0,12,1,0,0
07/01/2009 02:00,930.9,932.325,932.325,932.325,932.325,932.325,932.325,0.637413,1,0,12,0,12,1,0,0
07/01/2009 06:00,927.6,932.233,932.233,932.233,932.233,932.233,932.233,0.290909,1,0,12,0,12,1,0,0
07/01/2009 10:00,923.3,932.217,932.217,932.217,932.217,932.217,932.217,-0.44965,1,0,12,0,12,1,0,0
07/01/2009 14:00,915,930.867,930.867,930.867,930.867,930.867,930.867,-1.15804,1,0,12,0,12,1,0,0
07/01/2009 18:00,911,929.308,929.308,929.308,929.308,929.308,929.308,-1.97517,1,0,12,0,12,1,0,0
07/01/2009 22:00,910.5,927.542,927.542,927.542,927.542,927.542,927.542,-2.58986,1,0,12,0,12,1,0,0
08/01/2009 02:00,907.2,925.333,925.333,925.333,925.333,925.333,925.333,-3.09231,1,0,12,0,12,1,0,0
08/01/2009 06:00,907.7,922.958,922.958,922.958,922.958,922.958,922.958,-3.27657,1,0,12,0,12,1,0,0
08/01/2009 10:00,901.4,919.808,919.808,919.808,919.808,919.808,919.808,-3.36748,1,0,12,0,12,1,0,0
08/01/2009 14:00,902.7,916.867,916.867,916.867,916.867,916.867,916.867,-3.1986,1,0,12,0,12,1,0,0
08/01/2009 18:00,910.5,915.058,915.058,915.058,915.058,915.058,915.058,-2.7465,1,0,12,0,12,1,0,0
08/01/2009 22:00,911,913.233,913.233,913.233,913.233,913.233,913.233,-2.09161,1,0,12,0,12,1,0,0
09/01/2009 02:00,911.7,911.633,911.633,911.633,911.633,911.633,911.633,-1.34755,1,0,12,0,12,1,0,0
09/01/2009 06:00,905.7,909.808,909.808,909.808,909.808,909.808,909.808,-0.85,1,0,12,0,12,1,0,0
09/01/2009 10:00,915.4,909.15,909.15,909.15,909.15,909.15,909.15,-0.0216783,1,0,12,0,12,1,0,0
09/01/2009 14:00,895.1,907.492,907.492,907.492,907.492,907.492,907.492,-0.296154,1,0,12,0,12,1,0,0
09/01/2009 18:00,888.8,905.642,905.642,905.642,905.642,905.642,905.642,-0.855594,1,0,12,0,12,1,0,0
11/01/2009 22:00,887.4,903.717,903.717,903.717,903.717,903.717,903.717,-1.33636,1,0,12,0,12,1,0,0
12/01/2009 02:00,885.9,901.942,901.942,901.942,901.942,901.942,901.942,-1.86329,1,0,12,0,12,1,0,0
12/01/2009 06:00,886.7,900.192,900.192,900.192,900.192,900.192,900.192,-2.18776,1,0,12,0,12,1,0,0
12/01/2009 10:00,887.4,899.025,899.025,899.025,899.025,899.025,899.025,-2.62483,1,0,12,0,12,1,0,0
12/01/2009 14:00,874.6,896.683,896.683,896.683,896.683,896.683,896.683,-3.3972,1,0,12,0,12,1,0,0
12/01/2009 18:00,873.6,893.608,893.608,893.608,893.608,893.608,893.608,-3.65699,1,0,12,0,12,1,0,0
12/01/2009 22:00,876.3,890.717,890.717,890.717,890.717,890.717,890.717,-3.53217,1,0,12,0,12,1,0,0
13/01/2009 02:00,875.8,887.725,887.725,887.725,887.725,887.725,887.725,-3.1521,1,0,12,0,12,1,0,0
13/01/2009 06:00,865,884.333,884.333,884.333,884.333,884.333,884.333,-3.20909,1,0,12,0,12,1,0,0
13/01/2009 10:00,869,880.467,880.467,880.467,880.467,880.467,880.467,-2.38671,1,0,12,0,12,1,0,0
13/01/2009 14:00,870.5,878.417,878.417,878.417,878.417,878.417,878.417,-2.1049,1,0,12,0,12,1,0,0
13/01/2009 18:00,870.8,876.917,876.917,876.917,876.917,876.917,876.917,-1.92587,1,0,12,0,12,1,0,0
13/01/2009 22:00,877.3,876.075,876.075,876.075,876.075,876.075,876.075,-1.43462,1,0,12,0,12,1,0,0
14/01/2009 02:00,877.3,875.358,875.358,875.358,875.358,875.358,875.358,-0.940909,1,0,12,0,12,1,0,0
14/01/2009 06:00,866.2,873.65,873.65,873.65,873.65,873.65,873.65,-0.777622,1,0,12,0,12,1,0,0
14/01/2009 10:00,855.4,870.983,870.983,870.983,870.983,870.983,870.983,-0.854545,1,0,12,0,12,1,0,0
14/01/2009 14:00,844.6,868.483,868.483,868.483,868.483,868.483,868.483,-1.7049,1,0,12,0,12,1,0,0
14/01/2009 18:00,839.8,865.667,865.667,865.667,865.667,865.667,865.667,-2.57552,1,0,12,0,12,1,0,0
14/01/2009 22:00,835.8,862.292,862.292,862.292,862.292,862.292,862.292,-3.24091,1,0,12,0,12,1,0,0
15/01/2009 02:00,835.8,858.958,858.958,858.958,858.958,858.958,858.958,-3.6458,1,0,12,0,12,1,0,0
15/01/2009 06:00,840.1,856.883,856.883,856.883,856.883,856.883,856.883,-4.0965,1,0,12,0,12,1,0,0
15/01/2009 10:00,841.3,854.575,854.575,854.575,854.575,854.575,854.575,-4.1451,1,0,12,0,12,1,0,0
15/01/2009 14:00,820.2,850.383,850.383,850.383,850.383,850.383,850.383,-4.74336,1,0,12,0,12,1,0,0
15/01/2009 18:00,844.3,848.175,848.175,848.175,848.175,848.175,848.175,-4.0493,1,0,12,0,12,1,0,0
15/01/2009 22:00,849.8,845.883,845.883,845.883,845.883,845.883,845.883,-2.66294,1,0,12,0,12,1,0,0
16/01/2009 02:00,851.1,843.7,843.7,843.7,843.7,843.7,843.7,-1.03427,1,0,12,0,12,1,0,0
16/01/2009 06:00,856.1,842.858,842.858,842.858,842.858,842.858,842.858,0.465385,1,0,12,0,12,1,0,0
16/01/2009 10:00,854.6,842.792,842.792,842.792,842.792,842.792,842.792,1.48706,1,0,12,0,12,1,0,0
16/01/2009 14:00,837.7,842.217,842.217,842.217,842.217,842.217,842.217,1.37343,1,0,12,0,12,1,0,0
16/01/2009 18:00,852,843.233,843.233,843.233,843.233,843.233,843.233,1.63986,1,0,12,0,12,1,0,0
18/01/2009 22:00,864.2,845.6,845.6,845.6,845.6,845.6,845.6,2.10839,1,0,12,0,12,1,0,0
19/01/2009 02:00,861.5,847.742,847.742,847.742,847.742,847.742,847.742,2.27448,1,0,12,0,12,1,0,0
19/01/2009 06:00,858.2,849.25,849.25,849.25,849.25,849.25,849.25,2.32937,1,0,12,0,12,1,0,0
19/01/2009 10:00,848.4,849.842,849.842,849.842,849.842,849.842,849.842,1.93531,1,0,12,0,12,1,0,0
19/01/2009 14:00,842.9,851.733,851.733,851.733,851.733,851.733,851.733,0.320979,1,0,12,0,12,1,0,0
19/01/2009 22:00,838.6,851.258,851.258,851.258,851.258,851.258,851.258,-0.522028,1,0,12,0,12,1,0,0
20/01/2009 02:00,840.3,850.467,850.467,850.467,850.467,850.467,850.467,-1.00979,1,0,12,0,12,1,0,0
20/01/2009 06:00,847.6,850.175,850.175,850.175,850.175,850.175,850.175,-1.09126,1,0,12,0,12,1,0,0
20/01/2009 10:00,841,848.917,848.917,848.917,848.917,848.917,848.917,-1.17483,1,0,12,0,12,1,0,0
20/01/2009 14:00,823.7,846.342,846.342,846.342,846.342,846.342,846.342,-1.88636,1,0,12,0,12,1,0,0
20/01/2009 18:00,807.4,843.817,843.817,843.817,843.817,843.817,843.817,-3.77692,1,0,12,0,12,1,0,0
20/01/2009 22:00,811.9,840.475,840.475,840.475,840.475,840.475,840.475,-4.63252,1,0,12,0,12,1,0,0
21/01/2009 02:00,816.2,836.475,836.475,836.475,836.475,836.475,836.475,-4.48776,1,0,12,0,12,1,0,0
21/01/2009 06:00,808.6,832.067,832.067,832.067,832.067,832.067,832.067,-4.42238,1,0,12,0,12,1,0,0
21/01/2009 10:00,817.2,828.65,828.65,828.65,828.65,828.65,828.65,-3.80629,1,0,12,0,12,1,0,0
21/01/2009 14:00,815.1,825.875,825.875,825.875,825.875,825.875,825.875,-3.42972,1,0,12,0,12,1,0,0
21/01/2009 18:00,841.7,825.775,825.775,825.775,825.775,825.775,825.775,-2.0472,1,0,12,0,12,1,0,0
21/01/2009 22:00,842,826.058,826.058,826.058,826.058,826.058,826.058,-0.84021,1,0,12,0,12,1,0,0
22/01/2009 02:00,846.2,826.55,826.55,826.55,826.55,826.55,826.55,0.581818,1,0,12,0,12,1,0,0
22/01/2009 06:00,841.5,826.042,826.042,826.042,826.042,826.042,826.042,2.11364,1,0,12,0,12,1,0,0
22/01/2009 10:00,830.2,825.142,825.142,825.142,825.142,825.142,825.142,2.9535,1,0,12,0,12,1,0,0
22/01/2009 14:00,819.1,824.758,824.758,824.758,824.758,824.758,824.758,2.65559,1,0,12,0,12,1,0,0
22/01/2009 18:00,827.1,826.4,826.4,826.4,826.4,826.4,826.4,1.95664,1,0,12,0,12,1,0,0
22/01/2009 22:00,827.4,827.692,827.692,827.692,827.692,827.692,827.692,1.33601,1,0,12,0,12,1,0,0
23/01/2009 02:00,821.9,828.167,828.167,828.167,828.167,828.167,828.167,0.590909,1,0,12,0,12,1,0,0
23/01/2009 06:00,805.8,827.933,827.933,827.933,827.933,827.933,827.933,-1.15874,1,0,12,0,12,1,0,0
23/01/2009 10:00,802.5,826.708,826.708,826.708,826.708,826.708,826.708,-2.62483,1,0,12,0,12,1,0,0
23/01/2009 14:00,823.3,827.392,827.392,827.392,827.392,827.392,827.392,-3.28357,1,0,12,0,12,1,0,0
23/01/2009 18:00,826.1,826.092,826.092,826.092,826.092,826.092,826.092,-2.68287,1,0,12,0,12,1,0,0
25/01/2009 22:00,821.2,824.358,824.358,824.358,824.358,824.358,824.358,-2.1479,1,0,12,0,12,1,0,0
26/01/2009 02:00,818.9,822.083,822.083,822.083,822.083,822.083,822.083,-1.36503,1,0,12,0,12,1,0,0
26/01/2009 06:00,824,820.625,820.625,820.625,820.625,820.625,820.625,-0.408741,1,0,12,0,12,1,0,0
26/01/2009 10:00,832.7,820.833,820.833,820.833,820.833,820.833,820.833,0.490909,1,0,12,0,12,1,0,0
26/01/2009 14:00,843.7,822.883,822.883,822.883,822.883,822.883,822.883,1.29161,1,0,12,0,12,1,0,0
26/01/2009 18:00,837,823.708,823.708,823.708,823.708,823.708,823.708,2.02622,1,0,12,0,12,1,0,0
26/01/2009 22:00,839.5,824.717,824.717,824.717,824.717,824.717,824.717,2.8014,1,0,12,0,12,1,0,0
27/01/2009 02:00,842.5,826.433,826.433,826.433,826.433,826.433,826.433,3.35734,1,0,12,0,12,1,0,0
27/01/2009 06:00,842.5,829.492,829.492,829.492,829.492,829.492,829.492,3.03741,1,0,12,0,12,1,0,0
27/01/2009 10:00,843.5,832.908,832.908,832.908,832.908,832.908,832.908,2.3493,1,0,12,0,12,1,0,0
27/01/2009 14:00,847.5,834.925,834.925,834.925,834.925,834.925,834.925,2.47378,1,0,12,0,12,1,0,0
27/01/2009 18:00,844.7,836.475,836.475,836.475,836.475,836.475,836.475,2.4486,1,0,12,0,12,1,0,0
27/01/2009 22:00,854,839.208,839.208,839.208,839.208,839.208,839.208,2.42832,1,0,12,0,12,1,0,0
28/01/2009 02:00,858.5,842.508,842.508,842.508,842.508,842.508,842.508,2.2472,1,0,12,0,12,1,0,0
28/01/2009 06:00,860.5,845.55,845.55,845.55,845.55,845.55,845.55,2.0979,1,0,12,0,12,1,0,0
28/01/2009 10:00,864,848.158,848.158,848.158,848.158,848.158,848.158,2.22343,1,0,12,0,12,1,0,0
28/01/2009 14:00,866.5,850.058,850.058,850.058,850.058,850.058,850.058,2.72622,1,0,12,0,12,1,0,0
28/01/2009 18:00,873.5,853.1,853.1,853.1,853.1,853.1,853.1,3.03427,1,0,12,0,12,1,0,0
28/01/2009 22:00,871.7,855.783,855.783,855.783,855.783,855.783,855.783,3.13147,1,0,12,0,12,1,0,0
29/01/2009 02:00,870.7,858.133,858.133,858.133,858.133,858.133,858.133,3.1014,1,0,12,0,12,1,0,0
29/01/2009 06:00,860.4,859.625,859.625,859.625,859.625,859.625,859.625,2.47797,1,0,12,0,12,1,0,0
29/01/2009 10:00,863.4,861.283,861.283,861.283,861.283,861.283,861.283,1.89021,1,0,12,0,12,1,0,0
29/01/2009 14:00,848.6,861.375,861.375,861.375,861.375,861.375,861.375,0.775874,1,0,12,0,12,1,0,0
29/01/2009 18:00,845.8,861.467,861.467,861.467,861.467,861.467,861.467,-0.581119,1,0,12,0,12,1,0,0
29/01/2009 22:00,847.3,860.908,860.908,860.908,860.908,860.908,860.908,-1.46538,1,0,12,0,12,1,0,0
30/01/2009 02:00,850.8,860.267,860.267,860.267,860.267,860.267,860.267,-1.96364,1,0,12,0,12,1,0,0
30/01/2009 06:00,848.1,859.233,859.233,859.233,859.233,859.233,859.233,-2.42098,1,0,12,0,12,1,0,0
30/01/2009 10:00,847.3,857.842,857.842,857.842,857.842,857.842,857.842,-2.66329,1,0,12,0,12,1,0,0
30/01/2009 14:00,836.3,855.325,855.325,855.325,855.325,855.325,855.325,-3.09825,1,0,12,0,12,1,0,0
30/01/2009 18:00,828.5,851.575,851.575,851.575,851.575,851.575,851.575,-3.30385,1,0,12,0,12,1,0,0
01/02/2009 22:00,827.9,847.925,847.925,847.925,847.925,847.925,847.925,-3.29965,1,0,12,0,12,1,0,0
02/02/2009 02:00,822.1,843.875,843.875,843.875,843.875,843.875,843.875,-3.25769,1,0,12,0,12,1,0,0
02/02/2009 06:00,810.5,839.717,839.717,839.717,839.717,839.717,839.717,-3.79021,1,0,12,0,12,1,0,0
02/02/2009 10:00,811,835.35,835.35,835.35,835.35,835.35,835.35,-3.81818,1,0,12,0,12,1,0,0
02/02/2009 14:00,827.8,833.617,833.617,833.617,833.617,833.617,833.617,-3.50629,1,0,12,0,12,1,0,0
02/02/2009 18:00,823.3,831.742,831.742,831.742,831.742,831.742,831.742,-3.3493,1,0,12,0,12,1,0,0
02/02/2009 22:00,826.6,830.017,830.017,830.017,830.017,830.017,830.017,-2.83986,1,0,12,0,12,1,0,0
03/02/2009 02:00,824.3,827.808,827.808,827.808,827.808,827.808,827.808,-2.11503,1,0,12,0,12,1,0,0
03/02/2009 06:00,823,825.717,825.717,825.717,825.717,825.717,825.717,-1.37762,1,0,12,0,12,1,0,0
03/02/2009 10:00,825.8,823.925,823.925,823.925,823.925,823.925,823.925,-0.393357,1,0,12,0,12,1,0,0
03/02/2009 14:00,824.8,822.967,822.967,822.967,822.967,822.967,822.967,0.202797,1,0,12,0,12,1,0,0
03/02/2009 18:00,833.8,823.408,823.408,823.408,823.408,823.408,823.408,0.870979,1,0,12,0,12,1,0,0
03/02/2009 22:00,836.3,824.108,824.108,824.108,824.108,824.108,824.108,1.57098,1,0,12,0,12,1,0,0
04/02/2009 02:00,836.5,825.308,825.308,825.308,825.308,825.308,825.308,1.95629,1,0,12,0,12,1,0,0
04/02/2009 06:00,838,827.6,827.6,827.6,827.6,827.6,827.6,1.77133,1,0,12,0,12,1,0,0
04/02/2009 10:00,838.8,829.917,829.917,829.917,829.917,829.917,829.917,1.44755,1,0,12,0,12,1,0,0
04/02/2009 14:00,842.5,831.142,831.142,831.142,831.142,831.142,831.142,1.83531,1,0,12,0,12,1,0,0
04/02/2009 18:00,828.7,831.592,831.592,831.592,831.592,831.592,831.592,1.38497,1,0,12,0,12,1,0,0
04/02/2009 22:00,827.2,831.642,831.642,831.642,831.642,831.642,831.642,0.989161,1,0,12,0,12,1,0,0
05/02/2009 02:00,826,831.783,831.783,831.783,831.783,831.783,831.783,0.438462,1,0,12,0,12,1,0,0
05/02/2009 06:00,829.2,832.3,832.3,832.3,832.3,832.3,832.3,-0.0601399,1,0,12,0,12,1,0,0
05/02/2009 10:00,824.7,832.208,832.208,832.208,832.208,832.208,832.208,-0.647902,1,0,12,0,12,1,0,0
05/02/2009 14:00,846,833.975,833.975,833.975,833.975,833.975,833.975,-0.454196,1,0,12,0,12,1,0,0
05/02/2009 18:00,843.5,834.783,834.783,834.783,834.783,834.783,834.783,-0.0958042,1,0,12,0,12,1,0,0
05/02/2009 22:00,843,835.342,835.342,835.342,835.342,835.342,835.342,0.289161,1,0,12,0,12,1,0,0
06/02/2009 02:00,841.7,835.775,835.775,835.775,835.775,835.775,835.775,0.586364,1,0,12,0,12,1,0,0
06/02/2009 06:00,841.4,836.058,836.058,836.058,836.058,836.058,836.058,0.903846,1,0,12,0,12,1,0,0
06/02/2009 10:00,848.4,836.858,836.858,836.858,836.858,836.858,836.858,1.50315,1,0,12,0,12,1,0,0
06/02/2009 14:00,863,838.567,838.567,838.567,838.567,838.567,838.567,2.76503,1,0,12,0,12,1,0,0
06/02/2009 18:00,870.5,842.05,842.05,842.05,842.05,842.05,842.05,3.54476,1,0,12,0,12,1,0,0
08/02/2009 22:00,860.8,844.85,844.85,844.85,844.85,844.85,844.85,3.59091,1,0,12,0,12,1,0,0
09/02/2009 02:00,855.3,847.292,847.292,847.292,847.292,847.292,847.292,3.13601,1,0,12,0,12,1,0,0
09/02/2009 06:00,861.3,849.967,849.967,849.967,849.967,849.967,849.967,2.85245,1,0,12,0,12,1,0,0
09/02/2009 10:00,864.8,853.308,853.308,853.308,853.308,853.308,853.308,2.27448,1,0,12,0,12,1,0,0
09/02/2009 14:00,872.1,855.483,855.483,855.483,855.483,855.483,855.483,2.66503,1,0,12,0,12,1,0,0
09/02/2009 18:00,864.8,857.258,857.258,857.258,857.258,857.258,857.258,2.47867,1,0,12,0,12,1,0,0
09/02/2009 22:00,857.8,858.492,858.492,858.492,858.492,858.492,858.492,1.8514,1,0,12,0,12,1,0,0
10/02/2009 02:00,856.8,859.75,859.75,859.75,859.75,859.75,859.75,1.02308,1,0,12,0,12,1,0,0
10/02/2009 06:00,855.5,860.925,860.925,860.925,860.925,860.925,860.925,0.0255245,1,0,12,0,12,1,0,0
10/02/2009 10:00,858.5,861.767,861.767,861.767,861.767,861.767,861.767,-0.637063,1,0,12,0,12,1,0,0
10/02/2009 14:00,840.2,859.867,859.867,859.867,859.867,859.867,859.867,-1.41049,1,0,12,0,12,1,0,0
10/02/2009 18:00,828.9,856.4,856.4,856.4,856.4,856.4,856.4,-2.11818,1,0,12,0,12,1,0,0
10/02/2009 22:00,832.9,854.075,854.075,854.075,854.075,854.075,854.075,-2.82203,1,0,12,0,12,1,0,0
11/02/2009 02:00,832.7,852.192,852.192,852.192,852.192,852.192,852.192,-3.58846,1,0,12,0,12,1,0,0
11/02/2009 06:00,832.1,849.758,849.758,849.758,849.758,849.758,849.758,-3.9472,1,0,12,0,12,1,0,0
11/02/2009 10:00,831.4,846.975,846.975,846.975,846.975,846.975,846.975,-3.96958,1,0,12,0,12,1,0,0
11/02/2009 14:00,831.1,843.558,843.558,843.558,843.558,843.558,843.558,-3.43811,1,0,12,0,12,1,0,0
11/02/2009 18:00,834.6,841.042,841.042,841.042,841.042,841.042,841.042,-2.81713,1,0,12,0,12,1,0,0
11/02/2009 22:00,832.4,838.925,838.925,838.925,838.925,838.925,838.925,-2.38776,1,0,12,0,12,1,0,0
12/02/2009 02:00,829.6,836.658,836.658,836.658,836.658,836.658,836.658,-1.93392,1,0,12,0,12,1,0,0
12/02/2009 06:00,825.8,834.183,834.183,834.183,834.183,834.183,834.183,-1.4951,1,0,12,0,12,1,0,0
12/02/2009 10:00,825.3,831.417,831.417,831.417,831.417,831.417,831.417,-0.731469,1,0,12,0,12,1,0,0
12/02/2009 14:00,822.3,829.925,829.925,829.925,829.925,829.925,829.925,-0.682867,1,0,12,0,12,1,0,0
12/02/2009 18:00,836.8,830.583,830.583,830.583,830.583,830.583,830.583,-0.465035,1,0,12,0,12,1,0,0
12/02/2009 22:00,834.6,830.725,830.725,830.725,830.725,830.725,830.725,-0.205245,1,0,12,0,12,1,0,0
13/02/2009 02:00,838.6,831.217,831.217,831.217,831.217,831.217,831.217,0.187413,1,0,12,0,12,1,0,0
13/02/2009 06:00,840.3,831.9,831.9,831.9,831.9,831.9,831.9,0.576923,1,0,12,0,12,1,0,0
13/02/2009 10:00,831.8,831.933,831.933,831.933,831.933,831.933,831.933,0.55035,1,0,12,0,12,1,0,0
13/02/2009 14:00,826.3,831.533,831.533,831.533,831.533,831.533,831.533,0.295804,1,0,12,0,12,1,0,0
13/02/2009 18:00,821.8,830.467,830.467,830.467,830.467,830.467,830.467,0.0608392,1,0,12,0,12,1,0,0
15/02/2009 22:00,816.9,829.175,829.175,829.175,829.175,829.175,829.175,-0.373077,1,0,12,0,12,1,0,0
16/02/2009 02:00,815.9,828.033,828.033,828.033,828.033,828.033,828.033,-0.864336,1,0,12,0,12,1,0,0
16/02/2009 06:00,817.9,827.375,827.375,827.375,827.375,827.375,827.375,-1.35559,1,0,12,0,12,1,0,0
16/02/2009 10:00,817.9,826.758,826.758,826.758,826.758,826.758,826.758,-1.81434,1,0,12,0,12,1,0,0
16/02/2009 14:00,810.3,825.758,825.758,825.758,825.758,825.758,825.758,-2.65,1,0,12,0,12,1,0,0
16/02/2009 22:00,808.1,823.367,823.367,823.367,823.367,823.367,823.367,-2.82727,1,0,12,0,12,1,0,0
17/02/2009 02:00,809.1,821.242,821.242,821.242,821.242,821.242,821.242,-2.86538,1,0,12,0,12,1,0,0
17/02/2009 06:00,806.5,818.567,818.567,818.567,818.567,818.567,818.567,-2.64336,1,0,12,0,12,1,0,0
17/02/2009 10:00,795.3,814.817,814.817,814.817,814.817,814.817,814.817,-2.55035,1,0,12,0,12,1,0,0
17/02/2009 14:00,794.3,811.692,811.692,811.692,811.692,811.692,811.692,-2.56748,1,0,12,0,12,1,0,0
17/02/2009 18:00,787.7,808.475,808.475,808.475,808.475,808.475,808.475,-2.82622,1,0,12,0,12,1,0,0
17/02/2009 22:00,791.5,805.95,805.95,805.95,805.95,805.95,805.95,-2.87343,1,0,12,0,12,1,0,0
18/02/2009 02:00,791,803.792,803.792,803.792,803.792,803.792,803.792,-2.9507,1,0,12,0,12,1,0,0
18/02/2009 06:00,789.2,801.567,801.567,801.567,801.567,801.567,801.567,-2.96154,1,0,12,0,12,1,0,0
18/02/2009 10:00,794.5,799.617,799.617,799.617,799.617,799.617,799.617,-2.49091,1,0,12,0,12,1,0,0
18/02/2009 14:00,791.2,797.392,797.392,797.392,797.392,797.392,797.392,-1.98357,1,0,12,0,12,1,0,0
18/02/2009 18:00,779.7,794.842,794.842,794.842,794.842,794.842,794.842,-2.07727,1,0,12,0,12,1,0,0
18/02/2009 22:00,781.7,792.642,792.642,792.642,792.642,792.642,792.642,-1.98007,1,0,12,0,12,1,0,0
19/02/2009 02:00,783.7,790.525,790.525,790.525,790.525,790.525,790.525,-1.57587,1,0,12,0,12,1,0,0
19/02/2009 06:00,790.2,789.167,789.167,789.167,789.167,789.167,789.167,-0.862238,1,0,12,0,12,1,0,0
19/02/2009 10:00,793.7,789.033,789.033,789.033,789.033,789.033,789.033,-0.409091,1,0,12,0,12,1,0,0
